X,Y,OBJECTID,TREEID,MANAGEMENTUNIT,COMMONNAME,BOTANICALNAME,REMOVE,TYPE,DBH_IN,HEIGHT,CANOPY,CAMPUSZONE,COMMENTS,AVERAGE,STATUS,HISTORIC,TREESTATUS,DATEREMOVED,PRUNE,PHOTO
-79.049481957166563,35.91003689355982,5169,SB-M131g-1, ,red maple,Acer rubrum,,D,11,40,15,SB, , ,Completed,No,1,, ,
-79.04941443488201,35.91006267564368,5170,SB-M131f-1, ,red maple,Acer rubrum,,D,10.60000038,40,11,SB, , ,Completed,No,1,, ,
-79.049719506790311,35.909874370157404,5171,SB-G50-1, ,little leaf linden,Tilia cordata,,D,13.60000038,30,17,SB, , ,Completed,No,1,, ,
-79.049767177057504,35.909827992082143,5172,SB-M119-1, ,southern magnolia,Magnolia grandiflora,,E,10.80000019,40,8,SB, , ,Completed,No,1,, ,
-79.049562184359615,35.91007875558504,5173,SB-M133-3, ,yaupon holly,Ilex vomitoria,,E,6.0999999,30,6,SB, , ,Completed,No,1,, ,
-79.049574845905937,35.910075659537519,5174,SB-M133-4, ,yaupon holly,Ilex vomitoria,,E,4.9000001,20,6,SB, , ,Completed,No,1,, ,
-79.049584558853923,35.91008269539752,5175,SB-M133-5, ,yaupon holly,Ilex vomitoria,,E,7.4000001,30,6,SB, , ,Completed,No,1,, ,
-79.049447229063389,35.909849240873854,5176,SB-M127-1, ,red maple,Acer rubrum,,D,13.69999981,50,22,SB, , ,Completed,No,1,, ,
-79.049342015722843,35.909673292500607,5177,SB-M127-3, ,sugar maple,Acer saccharum,,D,17.10000038,50,22,SB, , ,Completed,No,1,, ,
-79.049394834594921,35.909762726266415,5178,SB-M127-4, ,sugar maple,Acer saccharum,,D,15.19999981,50,22,SB, , ,Completed,No,1,, ,
-79.049051485058754,35.910173052725028,5179,SB-M131a-3, ,devil's walking stick,Aralia spinosa,,D,2,10,6,SB, ,A,Completed,No,1,, ,
-79.050122106349676,35.909720535105009,5180,SB-G49-1, ,little leaf linden,Tilia cordata,,D,12,30,16,SB, , ,Completed,No,1,, ,
-79.050047814792649,35.90972056559886,5181,SB-M118-1, ,southern magnolia,Magnolia grandiflora,,E,10.69999981,40,10,SB, , ,Completed,No,1,, ,
-79.050853023884585,35.91010689777179,5182,SB-G33-10, ,bald cypress,Taxodium distichum,,D,22.10000038,60,22,SB, , ,Completed,Yes,1,,L,
-79.050924764981758,35.910077850979405,5183,SB-G33-9, ,bald cypress,Taxodium distichum,,D,22.70000076,60,18,SB, , ,Completed,Yes,1,,L,
-79.050997351500044,35.91005086404224,5184,SB-G33-8, ,bald cypress,Taxodium distichum,,D,3.70000005,10,4,SB, , ,Completed,Yes,1,, ,
-79.05090569567642,35.909959902086719,5185,SB-M24-2, ,southern magnolia,Magnolia grandiflora,,E,24,70,14,SB, , ,Completed,No,1,, ,
-79.051205825108994,35.909971623567301,5186,SB-G33-7, ,bald cypress,Taxodium distichum,,D,18.89999962,60,20,SB, , ,Completed,No,1,,S,
-79.051470854700113,35.90988222888236,5187,SB-M10a-2, ,southern magnolia,Magnolia grandiflora,,E,15.69999981,40,14,SB, , ,Completed,No,1,, ,
-79.053335424093021,35.911312707054201,5188,OW-M37-1, ,white oak,Quercus alba,,D,33.40000153,50,28,OW, , ,Completed,No,1,, ,
-79.053302820733393,35.911160768087633,5189,OW-M31c-2, ,sugar maple,Acer saccharum,,D,12.89999962,30,11,OW, , ,Completed,No,1,, ,
-79.05342870733385,35.911110390389901,5190,OW-M31c-1, ,sugar maple,Acer saccharum,,D,3.70000005,20,4,OW, , ,Completed,No,1,, ,
-79.053692912347813,35.911241638847713,5191,OW-M32-1, ,carolina cherry laurel,Prunus caroliniana,,D,8.89999962,20,7,OW, , ,Completed,No,1,, ,
-79.053727050972896,35.911162299087209,5192,OW-G2-4, ,southern magnolia,Magnolia grandiflora,,E,26.79999924,30,21,OW, , ,Completed,No,1,, ,
-79.053770407578497,35.910979592852968,5193,OW-M31b-3, ,sugar maple,Acer saccharum,,D,43,20,5,OW, , ,Completed,No,1,, ,
-79.053661839713641,35.911022565166853,5194,OW-M31b-4, ,sugar maple,Acer saccharum,,D,4.30000019,20,5,OW, , ,Completed,No,1,, ,
-79.053884475302212,35.911123254053784,5195,OW-G2-3, ,american holly,Ilex opaca,,E,5.4000001,10,9,OW, ,A,Completed,No,1,, ,
-79.053962861553188,35.910995795442304,5196,OW-G2-2, ,overcup oak,Quercus lyrata,,D,8.39999962,20,14,OW, , ,Completed,No,1,, ,
-79.05412877544461,35.910964153251591,5197,OW-G1-2, ,american holly,Ilex opaca,,E,2,10,5,OW, ,A,Completed,No,1,, ,
-79.054035579039279,35.911100866624778,5198,OW-G2-1, ,american holly,Ilex opaca,,E,7.80000019,20,8,OW, , ,Completed,Yes,1,, ,
-79.054251604537242,35.91095328159745,5199,OW-M31-3, ,pecan,Carya illinoinensis,,D,24.29999924,50,30,OW, , ,Completed,No,1,,S,
-79.054018550753852,35.910886594405795,5200,OW-M31a-1, ,sugar maple,Acer saccharum,,D,4.19999981,20,6,OW, , ,Completed,No,1,, ,
-79.05424775074907,35.91087241346807,5201,OW-M31-1, ,white ash,Fraxinus americana,,D,15.30000019,40,30,OW, , ,Completed,No,1,, ,
-79.053420395754685,35.909588129874251,5258,SB-M11-28, ,flowering dogwood,Cornus florida,,D,4.5999999,10,7,SB, , ,Completed,No,1,, ,
-79.053396740417199,35.909561869999706,5259,SB-M11-16, ,persimmon,Diospyros virginiana,,D,4.69999981,20,6,SB, , ,Completed,No,1,, ,
-79.053358338807826,35.9095781982655,5260,SB-M11-5, ,flowering dogwood,Cornus florida,,D,4.5999999,10,5,SB, , ,Completed,No,1,, ,
-79.052960120533356,35.909965552018981,5272,SB-G15a-6, ,crape myrtle 'white,Lagerstroemia indica,,D,3,10,11,SB, ,A,Completed,No,1,, ,
-79.052474030085349,35.911546590650708,5274,OW-M158-2, ,amur maple,Acer ginnala,,D,18.20000076,20,22,OW,right branch has rotting inside, ,Completed,Yes,1,,S,
-79.052376564730949,35.911615311743319,5275,OW-G18-1, ,ginkgo,Ginkgo biloba,,D,18,40,23,OW,not many leaves in canopy, ,Completed,No,1,,L,
-79.052211492406428,35.911579840976465,5276,OW-M157b-3, ,willow oak,Quercus phellos,,D,32.70000076,60,27,OW, , ,Completed,Yes,1,,L,
-79.052039729807348,35.911642927615645,5277,OW-M157b-1, ,willow oak,Quercus phellos,,D,31.10000038,60,27,OW, , ,Completed,Yes,1,,L,
-79.051869655970762,35.911706356844483,5278,OW-M157b-2, ,willow oak,Quercus phellos,,D,37,60,33,OW, , ,Completed,No,1,,S,
-79.05195168158437,35.911914764091215,5279,OW-G49-1, ,chinese elm,Ulmus parvifolia,,D,3.20000005,10,9,OW, , ,Completed,No,1,, ,
-79.051493215236476,35.911850399709863,5280,OW-M63-1, ,willow oak,Quercus phellos,,D,38.20000076,50,38,OW, , ,Completed,No,1,, ,
-79.051506772319897,35.911927486500289,5281,OW-G56-3, ,american holly,Ilex opaca,,E,4,20,8,OW, ,A,Completed,Yes,1,, ,
-79.051636087047399,35.91215458887222,5282,OW-G56-2, ,white oak,Quercus alba,,D,29.79999924,50,28,OW, , ,Completed,Yes,1,, ,
-79.051573559973377,35.91207185685937,5283,OW-G56-8, ,american holly,Ilex opaca,,E,12.39999962,30,8,OW, , ,Completed,No,1,, ,
-79.051508127640773,35.912066733345256,5284,OW-G56-9, ,flowering dogwood,Cornus florida,,D,12.80000019,20,12,OW, , ,Completed,No,1,, ,
-79.051489606215213,35.912148469668921,5285,OW-G56-5, ,flowering dogwood,Cornus florida,,D,10.39999962,20,13,OW, , ,Completed,No,1,,P,
-79.05145589002889,35.912232787795396,5286,OW-G57-1, ,tulip poplar,Liriodendrom tulipifera,,D,40,40,31,OW, , ,Completed,No,1,, ,
-79.051261247506744,35.912164533714233,5287,OW-G57a-3, ,white oak,Quercus alba,,D,31.29999924,40,36,OW, , ,Completed,Yes,1,, ,
-79.051075558497743,35.912236896833029,5288,OW-G58-7, ,flowering dogwood,Cornus florida,,D,6.0999999,20,10,OW, ,A,Completed,No,1,, ,
-79.051002111531702,35.912241220003466,5289,OW-G58-6, ,american holly,Ilex opaca,,E,15.69999981,30,9,OW, , ,Completed,No,1,, ,
-79.050922277772159,35.912158151341416,5290,OW-G58-5, ,american holly,Ilex opaca,,E,5.19999981,10,8,OW, ,A,Completed,Yes,1,, ,
-79.050756787520214,35.912130404987465,5291,OW-M79-1, ,red maple,Acer rubrum,,D,24.10000038,30,24,OW, , ,Completed,No,1,, ,
-79.051057030081878,35.912308331138469,5292,OW-G58-9, ,overcup oak,Quercus lyrata,,D,22.60000038,30,22,OW, , ,Completed,No,1,, ,
-79.051663896636754,35.912075595945353,5293,OW-G56-1, ,flowering dogwood,Cornus florida,,D,10.60000038,20,11,OW, , ,Completed,No,1,, ,
-79.050922740037365,35.912221507600336,5294,OW-G58-4, ,flowering dogwood,Cornus florida,,D,3,10,7,OW, ,A,Completed,No,1,, ,
-79.050560549794696,35.912209639560601,5295,OW-M73-1, ,red maple,Acer rubrum,,D,8.39999962,20,9,OW, , ,Completed,No,1,, ,
-79.052427279328782,35.911707492037664,5297,OW-G18-2, ,red maple,Acer rubrum,,D,10.69999981,30,17,OW, , ,Completed,No,1,, ,
-79.052065540824003,35.91173803762841,5298,OW-G51-1, ,post oak,Quercus stellata,,D,47.90000153,60,40,OW, , ,Completed,Yes,1,,S,
-79.052132729140908,35.911848239514846,5299,OW-G50-1, ,southern magnolia,Magnolia grandiflora,,E,13,30,12,OW, , ,Completed,No,1,, ,
-79.051355517501989,35.911715159211454,5300,SB-M58c-1, ,bradford pear,Pyrus calleryana,,D,13.80000019,30,15,SB, , ,Completed,No,1,, ,
-79.051607660400336,35.911268121694874,5301,SB-G77-2, ,sugar maple,Acer saccharum,,D,17.29999924,40,19,SB, , ,Completed,No,1,, ,
-79.051660057550066,35.911352918605225,5302,SB-M56-1, ,sugar maple,Acer saccharum,,D,13.39999962,40,21,SB, , ,Completed,No,1,, ,
-79.051259266600098,35.911704382930694,5303,SB-M58-3, ,northern white cedar,Thuja occidentalis,,E,10,50,8,SB, , ,Completed,Yes,1,, ,
-79.051574177395125,35.911716784040358,5304,SB-M57f-2, ,sugar maple,Acer saccharum,,D,19.10000038,40,21,SB, , ,Completed,No,1,, ,
-79.051984798513899,35.911556586857159,5305,SB-M62b-1, ,willow oak,Quercus phellos,,D,24,60,32,SB, , ,Completed,Yes,1,, ,
-79.051242357115754,35.911665242472068,5306,SB-M58-2, ,bradford pear,Pyrus calleryana,,D,8.80000019,40,8,SB, , ,Completed,No,1,, ,
-79.051427682600121,35.911687485462544,5307,SB-M58b-1, ,bradford pear,Pyrus calleryana,,D,9,30,9,SB, , ,Completed,No,1,, ,
-79.051570339622359,35.911656176198321,5308,SB-M57d-2, ,flowering dogwood,Cornus florida,,D,4,10,5,SB, , ,Completed,No,1,, ,
-79.051432229512869,35.91153621710572,5309,SB-M57-6, ,yaupon holly,Ilex vomitoria,,E,5.5,20,6,SB, , ,Completed,No,1,, ,
-79.051554889167605,35.911258013999074,5310,SB-G77-1, ,flowering dogwood,Cornus florida,,D,2.79999995,10,3,SB, , ,Completed,No,1,, ,
-79.051521691149091,35.911492568103029,5311,SB-M57-3, ,yaupon holly,Ilex vomitoria,,E,4.19999981,20,6,SB, , ,Completed,No,1,, ,
-79.05163141565626,35.91145011201079,5312,SB-M57-4, ,american holly,Ilex opaca,,E,3.29999995,10,5,SB, , ,Completed,No,1,, ,
-79.05157781854534,35.911469536683946,5313,SB-M57-5, ,yaupon holly,Ilex vomitoria,,E,2.0999999,10,4,SB, , ,Completed,No,1,, ,
-79.051691496250172,35.911668658736737,5314,SB-M57f-1, ,sugar maple,Acer saccharum,,D,9.80000019,20,10,SB, , ,Completed,No,1,, ,
-79.051493507041386,35.911645735093103,5315,SB-M57d-1, ,yaupon holly,Ilex vomitoria,,E,4.80000019,20,7,SB, , ,Completed,No,1,, ,
-79.05159594890165,35.911437078058896,5316,SB-M57-2, ,american holly,Ilex opaca,,E,6.9000001,20,9,SB, , ,Completed,No,1,, ,
-79.051436588023364,35.911751525273573,5317,SB-M58a-1, ,slippery elm,Ulmus rubra,,D,22,40,20,SB, , ,Completed,No,1,, ,
-79.051440629489719,35.911469766194308,5318,SB-M57-1, ,american holly,Ilex opaca,,E,5,20,8,SB, , ,Completed,No,1,, ,
-79.051771611400014,35.911531437936311,5319,SB-M57c-1, ,sugar maple,Acer saccharum,,D,21.5,40,27,SB, , ,Completed,No,1,, ,
-79.051901994984746,35.911450855923022,5320,SB-M62a-1, ,white oak,Quercus alba,,D,25.29999924,60,27,SB, , ,Completed,No,1,, ,
-79.051716678379705,35.911441834552306,5321,SB-M56a-1, ,sugar maple,Acer saccharum,,D,20.60000038,40,33,SB, , ,Completed,No,1,, ,
-79.051440497587038,35.91126269792673,5322,SB-M55-1, ,willow oak,Quercus phellos,,D,31.5,60,31,SB, , ,Completed,No,1,, ,
-79.051814725697298,35.911621389510969,5323,SB-M57e-1, ,sugar maple,Acer saccharum,,D,9.60000038,30,16,SB, , ,Completed,No,1,, ,
-79.0514811061865,35.911396262300485,5324,SB-M57a-1, ,pecan,Carya illinoinensis,,D,29,60,26,SB, , ,Completed,No,1,, ,
-79.051215317723816,35.911627995264567,5325,SB-M58-1, ,bald cypress,Taxodium distichum,,D,31.5,60,18,SB, , ,Completed,Yes,1,, ,
-79.051319599008622,35.911655251609005,5326,SB-M58e-1, ,bradford pear,Pyrus calleryana,,D,10.89999962,30,7,SB, , ,Completed,No,1,, ,
-79.05139345233259,35.911627405570044,5327,SB-M58d-1, ,bradford pear,Pyrus calleryana,,D,15.39999962,30,17,SB, , ,Completed,No,1,, ,
-79.052681549573322,35.911295134548247,5328,SB-M71b-1, ,willow oak,Quercus phellos,,D,37.29999924,60,36,SB, , ,Completed,Yes,1,, ,
-79.052855420034021,35.911229642282962,5329,SB-M71a-1, ,willow oak,Quercus phellos,,D,46.59999847,60,23,SB, , ,Completed,Yes,1,, ,
-79.052599559387843,35.911143045105639,5330,SB-M70-1, ,southern magnolia,Magnolia grandiflora,,E,15.19999981,40,16,SB, , ,Completed,No,1,, ,
-79.052291255030568,35.910899709045445,5331,SB-G12-1, ,american holly,Ilex opaca,,E,14.69999981,20,10,SB, , ,Completed,No,1,, ,
-79.052330174821876,35.911030698477781,5332,SB-M66-2, ,pecan,Carya illinoinensis,,D,27.5,50,41,SB, , ,Completed,No,1,, ,
-79.052373200848763,35.910984664594679,5333,SB-M67-3, ,flowering dogwood,Cornus florida,,D,8.5,20,11,SB, , ,Completed,No,1,, ,
-79.052200043398116,35.910846350020655,5334,SB-M65-1, ,pignut hickory,Carya glabra,,D,26.39999962,50,26,SB, , ,Completed,No,1,, ,
-79.051367869354337,35.910561683557098,5335,SB-G61-1, ,red maple,Acer rubrum,,D,12.60000038,30,18,SB, , ,Completed,No,1,, ,
-79.051570856337932,35.910482101584037,5336,SB-M42-4, ,flowering cherry,Prunus sp.,,D,16.60000038,20,15,SB, , ,Completed,No,1,, ,
-79.051639656629234,35.910475547832306,5337,SB-M42-3, ,lusterleaf holly,Ilex latifolia,,E,14.80000019,20,12,SB, , ,Completed,No,1,, ,
-79.051629998012515,35.910553846371435,5338,SB-M42-2, ,southern magnolia,Magnolia grandiflora,,E,18.5,40,19,SB, , ,Completed,No,1,, ,
-79.05116303392434,35.910389212446724,5339,SB-G58-5, ,flowering cherry,Prunus sp.,,D,10.69999981,20,16,SB, , ,Completed,No,1,, ,
-79.051830191878565,35.91072666185903,5340,SB-M49a-1, ,southern red oak,Quercus falcata,,D,4,60,37,SB, ,S,Completed,Yes,1,, ,
-79.05183388598158,35.91056320353934,5341,SB-M41-1, ,post oak,Quercus stellata,,D,31.29999924,70,32,SB, , ,Completed,Yes,1,,L,
-79.051543103644704,35.910649519318653,5342,SB-M43-2, ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,6,10,6,SB, ,A,Completed,No,1,, ,
-79.051696267361052,35.910549010710255,5343,SB-M42-1, ,yaupon holly,Ilex vomitoria,,E,20.70000076,30,15,SB, , ,Completed,No,1,, ,
-79.051966043707907,35.909962202118535,5344,SB-M14a-1, ,weeping cherry,Prunus pendula,,D,2.5,10,4,SB, , ,Completed,No,1,, ,
-79.051792994318888,35.909988545566122,5345,SB-M16-2, ,flowering dogwood,Cornus florida,,D,5,20,12,SB, ,A,Completed,No,1,, ,
-79.051482871408894,35.910191967923723,5346,SB-M17-1, ,american holly,Ilex opaca,,E,12.39999962,20,7,SB, , ,Completed,No,1,, ,
-79.051847472927847,35.910028871564485,5348,SB-M16-1, ,yaupon holly,Ilex vomitoria,,E,10.69999981,20,7,SB, , ,Completed,No,1,, ,
-79.051752904822322,35.910005732390438,5349,SB-M16-4, ,flowering dogwood,Cornus florida,,D,4.80000019,20,16,SB, ,A,Completed,No,1,, ,
-79.051758429787071,35.910064451248019,5350,SB-M16-3, ,yaupon holly,Ilex vomitoria,,E,8.30000019,20,8,SB, , ,Completed,No,1,, ,
-79.051583607098166,35.909958243535776,5351,SB-G31-3, ,bradford pear,Pyrus calleryana,,D,14.30000019,20,18,SB, , ,Completed,No,1,, ,
-79.051840227935088,35.909921563300792,5352,SB-G31-1, ,bradford pear,Pyrus calleryana,,D,5.4000001,10,7,SB, , ,Completed,No,1,, ,
-79.051681937384046,35.909924034249329,5353,SB-G31-5, ,bradford pear,Pyrus calleryana,,D,12.39999962,20,14,SB, , ,Completed,No,1,, ,
-79.051480204046868,35.909981123325608,5354,SB-G31-4, ,bradford pear,Pyrus calleryana,,D,20.5,20,20,SB, , ,Completed,No,1,, ,
-79.051024613636088,35.910441638544057,5355,SB-G104-2, ,flowering cherry,Prunus sp.,,D,14,20,19,SB, , ,Completed,No,1,, ,
-79.051321250657992,35.910269128917641,5356,SB-M101-1, ,pecan,Carya illinoinensis,,D,27.60000038,70,31,SB, , ,Completed,Yes,1,,L,
-79.051236310999499,35.910119786745092,5357,SB-M19-1, ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,5,20,7,SB, ,A,Completed,No,1,, ,
-79.051288808428694,35.910364263277344,5358,SB-G58-4, ,sugar maple,Acer saccharum,,D,19.5,50,25,SB, , ,Completed,No,1,, ,
-79.051529775458022,35.910269727786286,5359,SB-M17-2, ,lusterleaf holly,Ilex latifolia,,E,20.79999924,30,13,SB, , ,Completed,No,1,, ,
-79.051434340788262,35.91021173395643,5360,SB-M17-3, ,southern magnolia,Magnolia grandiflora,,E,15.5,30,13,SB, , ,Completed,No,1,, ,
-79.051106530117053,35.911150375811744,5361,SB-M53-5, ,willow oak,Quercus phellos,,D,27.89999962,60,21,SB, , ,Completed,No,1,, ,
-79.049573969999173,35.911399112257179,5362,SB-M154b-1, ,sugar maple,Acer saccharum,,D,18.20000076,50,28,SB, , ,Completed,No,1,, ,
-79.049997600845629,35.911112031203707,5363,SB-G86-7, ,tulip poplar,Liriodendrom tulipifera,,D,23.10000038,60,21,SB, , ,Completed,Yes,1,, ,
-79.050944870236506,35.910499705952844,5364,SB-G104-1, ,sugar maple,Acer saccharum,,D,27.10000038,50,30,SB, , ,Completed,No,1,, ,
-79.04907874251586,35.910571553845884,5365,SB-G92-2, ,sugar maple,Acer saccharum,,D,14.30000019,50,20,SB, , ,Completed,No,1,, ,
-79.048872473951022,35.911013450134114,5366,SB-M174a-6, ,white oak,Quercus alba,,D,30.60000038,50,30,SB, , ,Completed,No,1,,S,
-79.049869563857399,35.91089368334444,5367,SB-G84-6, ,tulip poplar,Liriodendrom tulipifera,,D,19.5,60,18,SB, , ,Completed,Yes,1,, ,
-79.05000292069704,35.910841432241369,5368,SB-G84-4, ,tulip poplar,Liriodendrom tulipifera,,D,19.29999924,50,24,SB, , ,Completed,Yes,1,, ,
-79.049012255509595,35.910218053272246,5369,SB-M131b-1, ,red maple,Acer rubrum,,D,11.5,30,18,SB, , ,Completed,No,1,, ,
-79.048880141216557,35.910230125276549,5370,SB-M131-3, ,sugar maple,Acer saccharum,,D,17,50,18,SB, , ,Completed,No,1,, ,
-79.048974370088615,35.910390454061158,5371,SB-G92-1, ,sugar maple,Acer saccharum,,D,15.69999981,50,19,SB, , ,Completed,No,1,, ,
-79.049029302686876,35.910485553066607,5372,SB-G92-3, ,red maple,Acer rubrum,,D,19.20000076,50,21,SB, , ,Completed,No,1,,S,
-79.04890175420438,35.910370566019786,5373,SB-M132-2, ,yaupon holly,Ilex vomitoria,,E,7.9000001,40,6,SB, , ,Completed,No,1,, ,
-79.048992810102717,35.91086708155013,5374,SB-M143b-1, ,amur maple,Acer ginnala,,D,2,10,5,SB, ,A,Completed,No,1,, ,
-79.049256203013229,35.910853583356584,5375,SB-M143-2, ,american holly,Ilex opaca,,E,11,30,11,SB, ,A,Completed,Yes,1,, ,
-79.04940644484833,35.910801669638602,5376,SB-M137-3, ,incense cedar,Calocedrus decurrens,,E,22.60000038,50,9,SB, , ,Completed,Yes,1,, ,
-79.049435985304029,35.910788608365912,5377,SB-M137-1, ,american holly,Ilex opaca,,E,14,30,8,SB, , ,Completed,No,1,, ,
-79.049620279356503,35.910510896942739,5378,SB-M134a-1, ,yaupon holly,Ilex vomitoria,,E,11,40,7,SB, , ,Completed,No,1,, ,
-79.049672248992906,35.910590715700167,5379,SB-M138-1, ,yaupon holly,Ilex vomitoria,,E,7,20,14,SB, ,A,Completed,No,1,, ,
-79.04938957593501,35.91082708763048,5380,SB-M137-2, ,incense cedar,Calocedrus decurrens,,E,32.70000076,60,10,SB, , ,Completed,Yes,1,,P,
-79.049040783159171,35.910993080402676,5381,SB-M174b-1, ,japanese maple,Acer japonicum,,D,4.4000001,10,8,SB, , ,Completed,No,1,, ,
-79.049200989546847,35.91090137784326,5382,SB-M143-1, ,post oak,Quercus stellata,,D,27.39999962,60,28,SB, , ,Completed,No,1,, ,
-79.049819086154784,35.911179238346286,5383,SB-G89-1, ,tulip poplar,Liriodendrom tulipifera,,D,31.10000038,60,27,SB, , ,Completed,Yes,1,, ,
-79.049694850792747,35.910964494107347,5384,SB-G91-1, ,tulip poplar,Liriodendrom tulipifera,,D,31.60000038,60,38,SB, , ,Completed,Yes,1,, ,
-79.049535748496325,35.911023279979013,5385,SB-G91-2, ,tulip poplar,Liriodendrom tulipifera,,D,37.79999924,60,27,SB, , ,Completed,Yes,1,, ,
-79.049521438762426,35.911092136617576,5386,SB-G90-2, ,flowering cherry,Prunus sp.,,D,8.10000038,20,13,SB, , ,Completed,No,1,, ,
-79.049583137979297,35.911206119461163,5387,SB-G90-1, ,flowering cherry,Prunus sp.,,D,9.80000019,20,13,SB, , ,Completed,No,1,, ,
-79.049663782992525,35.911238709579031,5388,SB-G89-3, ,tulip poplar,Liriodendrom tulipifera,,D,36.70000076,60,25,SB, , ,Completed,Yes,1,, ,
-79.049680294357742,35.911317855636668,5389,SB-M149-1, ,american holly,Ilex opaca,,E,8,20,10,SB, , ,Completed,No,1,, ,
-79.050258241706814,35.91074551954415,5390,SB-G66-1, ,white oak,Quercus alba,,D,34.90000153,60,35,SB, , ,Completed,Yes,1,, ,
-79.050124485164517,35.910832969060749,5391,SB-M152a-1, ,tulip poplar,Liriodendrom tulipifera,,D,35.70000076,60,31,SB, , ,Completed,No,1,, ,
-79.050505870369008,35.91117432036561,5394,SB-G69-1, ,white oak,Quercus alba,,D,40.59999847,60,34,SB, , ,Completed,Yes,1,, ,
-79.049966247061661,35.910923175807227,5396,SB-G84-5, ,flowering cherry,Prunus sp.,,D,11,20,15,SB, , ,Completed,No,1,, ,
-79.050034700346146,35.911036640513387,5397,SB-G86-9, ,flowering cherry,Prunus sp.,,D,11,20,13,SB, , ,Completed,No,1,, ,
-79.050731059726587,35.910821042928362,5398,SB-G65-2, ,white oak,Quercus alba,,D,42.5,60,31,SB, , ,Completed,Yes,1,, ,
-79.049967819408877,35.910735680411406,5399,SB-M139-1, ,flowering dogwood,Cornus florida,,D,6.4000001,10,7,SB, , ,Completed,No,1,, ,
-79.050126314845514,35.911060640573737,5400,SB-G86-8, ,tulip poplar,Liriodendrom tulipifera,,D,25.89999962,60,28,SB, , ,Completed,Yes,1,, ,
-79.050348985120166,35.911403430936431,5401,SB-M95-1, ,flowering dogwood,Cornus florida,,D,11,20,12,SB, , ,Completed,No,1,, ,
-79.050364816197714,35.911744932545894,5402,SB-M92-1, ,american holly,Ilex opaca,,E,5,20,5,SB, ,A,Completed,No,1,, ,
-79.050316343379095,35.911680419849674,5403,SB-M98-2, ,crape myrtle 'medium pink,Lagerstroemia indica,,D,8.5,10,9,SB, , ,Completed,No,1,, ,
-79.050297086682974,35.911644569102506,5404,SB-M98-1, ,crape myrtle 'medium pink,Lagerstroemia indica,,D,6.9000001,10,8,SB, , ,Completed,No,1,, ,
-79.050261408661456,35.911586351766054,5405,SB-M97-2, ,crape myrtle 'medium pink,Lagerstroemia indica,,D,7,10,8,SB, , ,Completed,No,1,, ,
-79.050237745434529,35.911546699149632,5406,SB-M97-1, ,crape myrtle 'medium pink,Lagerstroemia indica,,D,7.5,10,8,SB, , ,Completed,No,1,, ,
-79.049750440072543,35.911438016048905,5407,SB-M150-4, ,american holly,Ilex opaca,,E,5,20,7,SB, , ,Completed,No,1,, ,
-79.050158973836105,35.911311135508278,5408,SB-M150-3, ,american holly,Ilex opaca,,E,5.30000019,20,8,SB, , ,Completed,No,1,, ,
-79.050278410891366,35.911274686139755,5409,SB-G128-5, ,flowering dogwood,Cornus florida,,D,4.9000001,20,10,SB, , ,Completed,No,1,, ,
-79.050180111014399,35.911361434335241,5410,SB-G128-3, ,willow oak,Quercus phellos,,D,32.5,60,31,SB, , ,Completed,No,1,, ,
-79.050377185988353,35.911273787050938,5411,SB-M153-1, ,willow oak,Quercus phellos,,D,40.59999847,60,24,SB, , ,Completed,No,1,, ,
-79.050265734969628,35.911254946154983,5412,SB-G128-2, ,flowering dogwood,Cornus florida,,D,7.5,20,10,SB, , ,Completed,No,1,, ,
-79.049768185786093,35.911464793821111,5413,SB-M150-1, ,american holly,Ilex opaca,,E,9.69999981,20,9,SB, , ,Completed,No,1,, ,
-79.049885118361928,35.91147384612637,5414,SB-G128-4, ,willow oak,Quercus phellos,,D,27.39999962,60,29,SB, , ,Completed,No,1,, ,
-79.049668177947595,35.911521666735887,5415,SB-M154-1, ,southern red oak,Quercus falcata,,D,40.70000076,50,47,SB, , ,Completed,No,1,, ,
-79.050688514054684,35.911633709586198,5416,SB-G76-1, ,post oak,Quercus stellata,,D,39.79999924,60,31,SB, , ,Completed,Yes,1,,S,
-79.05067912486308,35.911470084839742,5417,SB-G71-1, ,white oak,Quercus alba,,D,27.89999962,70,25,SB, , ,Completed,Yes,1,, ,
-79.051019696537821,35.911344946676728,5418,SB-M53b-1, ,white oak,Quercus alba,,D,39.90000153,60,46,SB, , ,Completed,No,1,, ,
-79.051159674691334,35.911083391011452,5419,SB-M51a-1, ,post oak,Quercus stellata,,D,34.20000076,60,42,SB, , ,Completed,No,1,, ,
-79.051096881984193,35.911246187642121,5420,SB-M53-6, ,bald cypress,Taxodium distichum,,D,20.70000076,60,13,SB, , ,Completed,Yes,1,, ,
-79.051082970001062,35.911274180378172,5421,SB-M53-1, ,flowering dogwood,Cornus florida,,D,9.30000019,20,12,SB, , ,Completed,No,1,, ,
-79.051133256359222,35.911359665148012,5422,SB-M53-2, ,flowering dogwood,Cornus florida,,D,8.80000019,20,12,SB, , ,Completed,No,1,, ,
-79.051107797151161,35.91115123363074,5423,SB-M53-4, ,willow oak,Quercus phellos,,D,27.70000076,60,40,SB, , ,Completed,No,1,,S,
